composer,piece,piece_url,piece_item_code,movie
"DEBUSSY, CLAUDE","Preludes, Book 1: No. 12 Minstrels",https://www.naxos.com/catalogue/item.asp?item_code=8.553293,8.553293,Chignon d'Olga (Le) (2000)
"DEBUSSY, CLAUDE","Preludes, Book 2: No. 7 La terrasse des audiences du clair de lune",https://www.naxos.com/catalogue/item.asp?item_code=8.572584,8.572584,Twilight (2008)
"DEBUSSY, CLAUDE",Reverie,https://www.naxos.com/catalogue/item.asp?item_code=8.553290,8.553290,Best Seller (1987)
"DEBUSSY, CLAUDE","String Quartet No. 1 in G Minor, Op. 10 : I. Anime et tres decide",https://www.naxos.com/catalogue/item.asp?item_code=8.550249,8.550249,Even Cowgirls Get the Blues (1993)
"DEBUSSY, CLAUDE","String Quartet No. 1 in G Minor, Op. 10 : I. Anime et tres decide",https://www.naxos.com/catalogue/item.asp?item_code=8.550249,8.550249,Six Degrees of Separation (1993)
"DEBUSSY, CLAUDE","String Quartet No. 1 in G minor, Op. 10 : II. Assez vif et bien rythme",https://www.naxos.com/catalogue/item.asp?item_code=8.550249,8.550249,Phantom Thread (2017)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Blind (2014)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Bloodsport 3 (1996)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Byzantium (2012)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Castaway (1986)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Dog Soldiers (2002)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,E la nave va (1983)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Flatliners (2017)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Frankie and Johnny (1991)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Game (The) (1997)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Ocean's Eleven (2001)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Populaire (1998)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Right Stuff (The) (1983)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Rise of the Planet of the Apes (2011)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Seven Years in Tibet (1997)
"DEBUSSY, CLAUDE",Suite bergamasque: III. Clair de lune,https://www.naxos.com/catalogue/item.asp?item_code=8.550253,8.550253,Wiener-Dog (2016)
"DEBUSSY, CLAUDE",Violin Sonata in G minor: I. Allegro vivo,https://www.naxos.com/catalogue/item.asp?item_code=8.550276,8.550276,Henry & June (1990)
"DELIBES, LEO",Coppelia: Act I - Valse,https://www.naxos.com/catalogue/item.asp?item_code=8.553356-57,8.553356-57,Victor Frankenstein (2015)
"DELIBES, LEO",Coppelia: Musique des automates,https://www.naxos.com/catalogue/item.asp?item_code=8.553356-57,8.553356-57,My Big Fat Greek Wedding (2002)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,American President (The) (1995)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,Bad Education Movie (The) (2015)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,Carlito's Way (1993)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,Dressmaker (The) (2015)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,Hunger (The) (1983)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,I've Heard the Mermaids Singing (1987)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,Lara Croft Tomb Raider: The Cradle of Life (2003)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,Marguerite (2015)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,Meet the Parents (2000)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,Pret-a-Porter (1994)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,Set Me Free: Vol. I (2016)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,Someone to Watch over Me (1987)
"DELIBES, LEO","Lakme: Viens, Mallika... Dome epais, ""Flower Duet""",https://www.naxos.com/catalogue/item.asp?item_code=8.553168,8.553168,True Romance (1993)
"DELIBES, LEO",Sylvia: Pizzicato,https://www.naxos.com/catalogue/item.asp?item_code=8.550080,8.550080,Babe (1995)
"DELIBES, LEO",Sylvia: Pizzicato,https://www.naxos.com/catalogue/item.asp?item_code=8.550080,8.550080,Invisible Ink (II) (2015)
"DELIBES, LEO",Sylvia: Pizzicato,https://www.naxos.com/catalogue/item.asp?item_code=8.550080,8.550080,Kingsman: The Golden Circle (2017)
"DENZA, LUIGI;",Non t'amo piu,https://www.naxos.com/catalogue/item.asp?item_code=8.110703,8.110703,The Visit (I) (2015)
"DITTERSDORF, CARL DITTERS VON","Sinfonia in A Major, Grave A10, ""Sinfonia nazionale nel gusto di 5 nazioni"" (Flavor of 5 Nations): I. Tedesco",https://www.naxos.com/catalogue/item.asp?item_code=8.553975,8.553975,Royal Affair (A) (En kongelig affaere) (2012)
"DONIZETTI, GAETANO",La figlia del reggimento: Finale,https://www.naxos.com/catalogue/item.asp?item_code=8.660161-62,8.660161-62,Any Given Sunday (1999)
"DONIZETTI, GAETANO",L'elisir d'amore: Dell'elisir mirabile,https://www.naxos.com/catalogue/item.asp?item_code=8.660045-46,8.660045-46,Heaven
"DONIZETTI, GAETANO",L'elisir d'amore: Una furtiva lagrima,https://www.naxos.com/catalogue/item.asp?item_code=8.660045-46,8.660045-46,Lorenzo's Oil (1992)
"DONIZETTI, GAETANO",L'elisir d'amore: Una furtiva lagrima,https://www.naxos.com/catalogue/item.asp?item_code=8.660045-46,8.660045-46,Midsummer Night's Dream (A) (1999)
"DONIZETTI, GAETANO",L'elisir d'amore: Una furtiva lagrima,https://www.naxos.com/catalogue/item.asp?item_code=8.660045-46,8.660045-46,Prizzi's Honor (1985)
"DONIZETTI, GAETANO",L'elisir d'amore: Una furtiva lagrima,https://www.naxos.com/catalogue/item.asp?item_code=8.660045-46,8.660045-46,Spectre (2015)
"DONIZETTI, GAETANO",L'elisir d'amore: Una furtiva lagrima,https://www.naxos.com/catalogue/item.asp?item_code=8.660045-46,8.660045-46,Visit (The) (I) (2015)
"DONIZETTI, GAETANO",L'elisir d'amore: Una furtiva lagrima,https://www.naxos.com/catalogue/item.asp?item_code=8.660045-46,8.660045-46,"Yes, Giorgio (1982)"
"DONIZETTI, GAETANO",L'elisir d'amore: Una furtiva lagrima,https://www.naxos.com/catalogue/item.asp?item_code=8.660045-46,8.660045-46,You Belong to Me
"DONIZETTI, GAETANO","Lucia di Lammermoor: Appressati, Lucia",https://www.naxos.com/catalogue/item.asp?item_code=8.660255-56,8.660255-56,Bats (1999)
"DONIZETTI, GAETANO",Lucia di Lammermoor: Chi mi frena in tal momento,https://www.naxos.com/catalogue/item.asp?item_code=8.660255-56,8.660255-56,Departed (The) (2006)
"DONIZETTI, GAETANO",Lucia di Lammermoor: Chi mi frena in tal momento,https://www.naxos.com/catalogue/item.asp?item_code=8.660255-56,8.660255-56,Man on the Moon (1999)
"DONIZETTI, GAETANO",Lucia di Lammermoor: D'immenso giubilo,https://www.naxos.com/catalogue/item.asp?item_code=8.660255-56,8.660255-56,Cape Fear (1991)
"DONIZETTI, GAETANO",Lucia di Lammermoor: Il dolce suono mi colpi,https://www.naxos.com/catalogue/item.asp?item_code=8.660255-56,8.660255-56,Fifth Element (The) (1997)
"DONIZETTI, GAETANO",Lucia di Lammermoor: Il dolce suono mi colpi,https://www.naxos.com/catalogue/item.asp?item_code=8.660255-56,8.660255-56,Guardians of the Galaxy (2014)
"DONIZETTI, GAETANO",Lucia di Lammermoor: Per te d'immenso giubilo,https://www.naxos.com/catalogue/item.asp?item_code=8.660255-56,8.660255-56,Beginners (2010)
"DONIZETTI, GAETANO",Lucia di Lammermoor: Soffriva nel pianto,https://www.naxos.com/catalogue/item.asp?item_code=8.660255-56,8.660255-56,Bats (1999)
"DONIZETTI, GAETANO",Lucia di Lammermoor: Spargi d'amaro pianto,https://www.naxos.com/catalogue/item.asp?item_code=8.660255-56,8.660255-56,Where Angels Fear to Tread (1991)
"DONIZETTI, GAETANO",Maria Redowa,https://naxosmusiclibrary.com/catalogue/item.asp?cid=074646692226,074646692226,Little Women (1994)
"DUKE, VERNON",I Can't Get Started,https://www.naxos.com/catalogue/item.asp?item_code=8.120661,8.120661,Avengers: Age of Ultron (2015)
"DUKAS, PAUL",L'apprenti sorcier (The Sorcerer's Apprentice),https://www.naxos.com/catalogue/item.asp?item_code=8.554066,8.554066,Fantasia (1940)
"DUKAS, PAUL",L'apprenti sorcier (The Sorcerer's Apprentice),https://www.naxos.com/catalogue/item.asp?item_code=8.554066,8.554066,Fantasia 2001
"DUPHLY, JACQUES","Pieces de clavecin, Book 1: Courante",https://www.naxos.com/catalogue/item.asp?item_code=DOR-93169,DOR-93169,Jefferson in Paris (1995)
"DURUFLE, MAURICE","Notre Pere, Op. 14",https://www.naxos.com/catalogue/item.asp?item_code=8.553196,8.553196,Joy (2015)
"DVORAK, ANTONIN","8 Humoresques, Op. 101, B. 187: No. 7. Poco lento e grazioso in G-flat major",https://www.naxos.com/catalogue/item.asp?item_code=8.557477,8.557477,Alex & Emma (2003)
"DVORAK, ANTONIN","8 Humoresques, Op. 101, B. 187: No. 7. Poco lento e grazioso in G-flat major",https://www.naxos.com/catalogue/item.asp?item_code=8.557477,8.557477,Fotograf (2015)
"DVORAK, ANTONIN","8 Humoresques, Op. 101, B. 187: No. 7. Poco lento e grazioso in G-flat major",https://www.naxos.com/catalogue/item.asp?item_code=8.557477,8.557477,Hatari! (1962)
"DVORAK, ANTONIN","8 Humoresques, Op. 101, B. 187: No. 7. Poco lento e grazioso in G-flat major",https://www.naxos.com/catalogue/item.asp?item_code=8.557477,8.557477,Head Office (1985)
"DVORAK, ANTONIN","8 Humoresques, Op. 101, B. 187: No. 7. Poco lento e grazioso in G-flat major",https://www.naxos.com/catalogue/item.asp?item_code=8.557477,8.557477,Joy Luck Club (1993)
"DVORAK, ANTONIN","8 Humoresques, Op. 101, B. 187: No. 7. Poco lento e grazioso in G-Flat Major (arr. F. Kreisler)",https://www.naxos.com/catalogue/item.asp?item_code=8.550306,8.550306,Testament of Youth (2014)
"DVORAK, ANTONIN","8 Waltzes, Op. 54 (B. 101): No. 1: Moderato in A major",https://www.naxos.com/catalogue/item.asp?item_code=8.557474,8.557474,Goodbye Christopher Robin (2017)
"DVORAK, ANTONIN","10 Biblical Songs, Op. 99, B. 185: No. 4. Hospodin jest muj pastyr (The Lord is my shepherd)",https://www.naxos.com/catalogue/item.asp?item_code=DE3161,DE3161,Kolya (1996)
"DVORAK, ANTONIN","Cello Concerto in B Minor, Op. 104, B. 191: II. Adagio ma non troppo",https://www.naxos.com/catalogue/item.asp?item_code=8.550503,8.550503,Hilary and Jackie (1998)
"DVORAK, ANTONIN",Humoresque,https://www.naxos.com/catalogue/item.asp?item_code=8.550306,8.550306,Fanny and Alexander (1982)
"DVORAK, ANTONIN",Humoresque,https://www.naxos.com/catalogue/item.asp?item_code=8.550306,8.550306,Humoresque (1946)
"DVORAK, ANTONIN","Rusalka, Op. 114: O Silver Moon, ""Song to the Moon""",https://www.naxos.com/catalogue/item.asp?item_code=8.553166,8.553166,Bicentennial Man (1999)
"DVORAK, ANTONIN","Rusalka, Op. 114: O Silver Moon, ""Song to the Moon""",https://www.naxos.com/catalogue/item.asp?item_code=8.553166,8.553166,Departure (2015)
"DVORAK, ANTONIN","Rusalka, Op. 114: O Silver Moon, ""Song to the Moon""",https://www.naxos.com/catalogue/item.asp?item_code=8.553166,8.553166,Driving Miss Daisy (1989)
"DVORAK, ANTONIN","Rusalka, Op. 114: O Silver Moon, ""Song to the Moon""",https://www.naxos.com/catalogue/item.asp?item_code=8.553166,8.553166,Strange Luck
"DVORAK, ANTONIN","Rusalka, Op. 114: Polonaise",https://www.naxos.com/catalogue/item.asp?item_code=8.550376,8.550376,People vs. Larry Flynt (The) (1996)
"DVORAK, ANTONIN","Serenade for Strings in E major, Op. 22",https://www.naxos.com/catalogue/item.asp?item_code=8.550419,8.550419,Carried Away (1996)
"DVORAK, ANTONIN","Serenade for Strings in E major, Op. 22: II. Tempo di valse",https://www.naxos.com/catalogue/item.asp?item_code=8.550419,8.550419,Kolya (1996)
"DVORAK, ANTONIN","Serenade for Strings in E major, Op. 22: IV. Larghetto",https://www.naxos.com/catalogue/item.asp?item_code=8.550419,8.550419,Arrival (II) (2016)
"DVORAK, ANTONIN","Serenade in D minor, Op. 44, B. 77",https://www.naxos.com/catalogue/item.asp?item_code=9.80338,9.80338,Jumanji (1995)
"DVORAK, ANTONIN","Slavonic Dance No. 12 in D-flat major, Op. 72, No. 4",https://www.naxos.com/catalogue/item.asp?item_code=8.550143,8.550143,96 Souls (2016)
"DVORAK, ANTONIN","Slavonic Dance No. 15 in C major, Op. 72, No. 7",https://www.naxos.com/catalogue/item.asp?item_code=8.550143,8.550143,Kolya (1996)
"DVORAK, ANTONIN","Songs my mother taught me, Op. 55, No. 4",https://www.naxos.com/catalogue/item.asp?item_code=8.554730,8.554730,Kolya (1996)
"DVORAK, ANTONIN","Stabat Mater, Op. 58, B. 71: Stabat mater dolorosa",https://www.naxos.com/catalogue/item.asp?item_code=8.555301-02,8.555301-02,People vs. Larry Flynt (The) (1996)
"DVORAK, ANTONIN","String Quartet No. 10 in E-flat major, Op. 51: III. Romanza: Andante con moto",https://www.naxos.com/catalogue/item.asp?item_code=8.553374,8.553374,Goodbye Christopher Robin (2017)
"DVORAK, ANTONIN","String Quartet No. 12 in F major, Op. 96, B. 179, ""American""",https://www.naxos.com/catalogue/item.asp?item_code=8.553371,8.553371,Last Dance (The) (1992)
"DVORAK, ANTONIN","String Quartet No. 12 in F major, Op. 96, B. 179, ""American"": I. Allegro ma non troppo",https://www.naxos.com/catalogue/item.asp?item_code=8.553371,8.553371,Julien Donkey-Boy (1999)
"DVORAK, ANTONIN","String Quartet No. 12 in F major, Op. 96, B. 179, ""American"": I. Allegro ma non troppo",https://www.naxos.com/catalogue/item.asp?item_code=8.553371,8.553371,Kolya (1996)
"DVORAK, ANTONIN","Symphony No. 4 in D minor, Op. 13",https://www.naxos.com/catalogue/item.asp?item_code=8.550269,8.550269,When Night is Falling (1995)
"DVORAK, ANTONIN","Symphony No. 9 in E minor, Op. 95, B. 178, ""From the New World""",https://www.naxos.com/catalogue/item.asp?item_code=8.550271,8.550271,Elvira (1988)
"DVORAK, ANTONIN","Symphony No. 9 in E minor, Op. 95, B. 178, ""From the New World"": II. Largo",https://www.naxos.com/catalogue/item.asp?item_code=8.550271,8.550271,Clear and Present Danger (1994)
"DVORAK, ANTONIN","Symphony No. 9 in E minor, Op. 95, B. 178, ""From the New World"": II. Largo",https://www.naxos.com/catalogue/item.asp?item_code=8.550271,8.550271,Kolya (1996)
"DVORAK, ANTONIN","Symphony No. 9 in E minor, Op. 95, B. 178, ""From the New World"": II. Largo",https://www.naxos.com/catalogue/item.asp?item_code=8.550271,8.550271,Paradise Road (1997)
"DVORAK, ANTONIN","Symphony No. 9 in E minor, Op. 95, B. 178, ""From the New World"": II. Largo",https://www.naxos.com/catalogue/item.asp?item_code=8.550271,8.550271,Shooting Fish (1997)
"DVORAK, ANTONIN","Symphony No. 9 in E minor, Op. 95, B. 178, ""From the New World"": II. Largo",https://www.naxos.com/catalogue/item.asp?item_code=8.550271,8.550271,Underground (1995)
"DVORAK, ANTONIN","The Water Goblin (Vodnik), Op. 107",https://www.naxos.com/catalogue/item.asp?item_code=8.550896,8.550896,96 Souls (2016)
"EISLER, HANNS","Kleine Sinfonie, Op. 29: IV. Allegro",https://www.naxos.com/catalogue/item.asp?item_code=C10500,C10500,Apostate (The) (2015)
"ELGAR, EDWARD","Cello Concerto in E minor, Op. 85",https://www.naxos.com/catalogue/item.asp?item_code=8.550503,8.550503,Hilary and Jackie (1998)
"ELGAR, EDWARD","Cello Concerto in E minor, Op. 85",https://www.naxos.com/catalogue/item.asp?item_code=8.550503,8.550503,Judgement in Stone (A) (1995)
"ELGAR, EDWARD","Cello Concerto in E minor, Op. 85: II. Lento - Allegro molto",https://www.naxos.com/catalogue/item.asp?item_code=8.550503,8.550503,Lorenzo's Oil (1992)
"ELGAR, EDWARD","Cello Concerto in E minor, Op. 85: II. Lento - Allegro molto",https://www.naxos.com/catalogue/item.asp?item_code=8.550503,8.550503,Lorenzo's Oil (1992)
"ELGAR, EDWARD","Cello Concerto in E minor, Op. 85: IV. Allegro - Moderato - Allegro ma non troppo",https://www.naxos.com/catalogue/item.asp?item_code=8.550503,8.550503,Boy (II) (The) (2016)
"ELGAR, EDWARD","La capricieuse, Op. 17",https://www.naxos.com/catalogue/item.asp?item_code=8.572643-45,8.572643-45,Schindler's List (1993)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Amazing Spider-Man 2 (The) (2014)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Austin Powers in Goldmember (2002)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Brassed Off (1996)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Bright Young Things
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Clockwork Orange (A) (1971)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Fantasia 2002
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Forrest Gump (1994)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,High School High (1996)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Hope and Glory (1987)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,If Looks Could Kill (1991)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Jack (1996)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Kidnapped for Christ (2014)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Lizzie McGuire Movie (The) (2003)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Minions (2015)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Mrs Miniver (1942)
"ELGAR, EDWARD",Pomp and Circumstance Military March No. 1,https://www.naxos.com/catalogue/item.asp?item_code=8.557273,8.557273,Peanuts Movie (The) (2015)
